num,direction,entry_price,exit_price,position_size,pnl,pnl_pct,tp_hits,partial_exits,exit_reason,pattern,sl_outcome
169,long,0.6386650909192358,0.6381335179033404,1000000.0,-531.573015895459,-0.08323188842690019,0,0,stop_loss,Pure SL (Loss),Loss
170,short,0.6367415826784333,0.6354044253548086,1000000.0,1710.4080342714624,0.26861886843901184,0,4,take_profit_1,,
171,short,0.6349188972460488,0.6355646929673231,3000000.0,-1937.3871638229678,-0.10171310447294164,0,0,stop_loss,Pure SL (Loss),Loss
172,short,0.6354015027089582,0.6359659920995268,1000000.0,-564.4893905685233,-0.08883979470647935,0,0,stop_loss,Pure SL (Loss),Loss
173,short,0.6358985398583048,0.6365973556282805,1000000.0,-698.8157699756581,-0.10989422465592907,0,0,stop_loss,Pure SL (Loss),Loss
174,short,0.6330570066310451,0.6335835934229118,1000000.0,-526.5867918666789,-0.08318157549018036,0,0,stop_loss,Pure SL (Loss),Loss
175,short,0.6338759034211167,0.6325447640239323,3000000.0,4711.72839654298,0.2477734401488327,0,4,take_profit_1,,
176,short,0.6329468056221007,0.6336341601161707,3000000.0,-929.3449672009588,-0.04894276311722273,0,1,stop_loss,Partial Exit → SL (Loss),Loss
177,short,0.6335091548371158,0.6321787856119578,1000000.0,1531.2866291545824,0.2417149961389742,0,4,take_profit_1,,
178,short,0.6355851323676995,0.6341135615532749,1000000.0,1471.5708144246164,0.231530087707162,0,0,stop_loss,Pure SL (Profit),Profit
179,long,0.6356497744674414,0.6350575418872717,1000000.0,-592.2325801697159,-0.09316963585268301,0,0,stop_loss,Pure SL (Loss),Loss
180,long,0.6352538310574253,0.6345740835521977,1000000.0,-331.29507745281785,-0.052151606374628796,0,1,stop_loss,Partial Exit → SL (Loss),Loss
181,long,0.634301591825684,0.6342985711650008,1000000.0,-3.0206606832505756,-0.0004762183671266428,0,0,stop_loss,Pure SL (Breakeven),Breakeven
182,long,0.6334186560859315,0.6343167082486114,1000000.0,898.0521626799076,0.14177860946332393,0,0,stop_loss,Pure SL (Profit),Profit
183,short,0.6340285177608691,0.6346019774629468,1000000.0,-573.4597020776722,-0.09044698874159457,0,0,stop_loss,Pure SL (Loss),Loss
184,short,0.63441916756251,0.6330868873106288,1000000.0,1490.2827449907531,0.23490506295964236,0,4,take_profit_1,,
185,short,0.6315288734541364,0.6322023567994464,1000000.0,-673.483345309922,-0.1066433180839882,0,0,stop_loss,Pure SL (Loss),Loss
186,short,0.63202881096449,0.6307015504614646,3000000.0,4742.686548830727,0.25013029293149264,0,4,take_profit_1,,
