trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_pnl_total,final_exit_pips,pnl_per_million,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl
291,2022-09-28 01:15:00,0.638736,short,1.000000,50.279794,False,Standard (NTI+MB+IC),0.639236,5.000000,0.638161,0.637586,0.636820,2022-09-28 01:30:00,0.639288,stop_loss,0,0.250000,-552.369270,PPT,1.000000,-552.369270,-552.369270,-5.523693,-552.369270,,,,,,
292,2022-09-28 01:45:00,0.638350,short,1.000000,44.566059,False,Standard (NTI+MB+IC),0.638850,5.000000,0.637775,0.637201,0.636435,2022-09-28 02:00:00,0.638874,stop_loss,0,0.250000,-524.149521,PPT,1.000000,-524.149521,-524.149521,-5.241495,-524.149521,,,,,,
293,2022-09-28 02:30:00,0.638749,short,1.000000,30.008796,False,Standard (NTI+MB+IC),0.639249,5.000000,0.638174,0.637599,0.636833,2022-09-28 02:45:00,0.636833,take_profit_3,3,0.250000,1053.936155,TP1,0.500000,287.437133,1053.936155,19.162476,1053.936155,TP2,0.250000,287.437133,TP3,0.250000,479.061889
294,2022-09-28 03:00:00,0.636671,short,1.000000,36.176375,False,Standard (NTI+MB+IC),0.637171,5.000000,0.636098,0.635525,0.634761,2022-09-28 03:15:00,0.637351,stop_loss,0,0.250000,-679.702275,PPT,1.000000,-679.702275,-679.702275,-6.797023,-679.702275,,,,,,
295,2022-09-28 03:30:00,0.638330,short,1.000000,36.974720,False,Standard (NTI+MB+IC),0.638830,5.000000,0.637755,0.637181,0.636415,2022-09-28 03:45:00,0.638889,stop_loss,0,0.250000,-559.118401,PPT,1.000000,-559.118401,-559.118401,-5.591184,-559.118401,,,,,,
296,2022-09-28 05:15:00,0.637077,short,1.000000,24.716030,False,Standard (NTI+MB+IC),0.637577,5.000000,0.636503,0.635930,0.635166,2022-09-28 05:30:00,0.637614,stop_loss,0,0.250000,-537.111809,PPT,1.000000,-537.111809,-537.111809,-5.371118,-537.111809,,,,,,
297,2022-09-28 06:30:00,0.642253,short,1.000000,16.586496,False,Standard (NTI+MB+IC),0.642753,5.000000,0.641675,0.641097,0.640326,2022-09-28 06:45:00,0.642284,trailing_stop,1,0.250000,273.411876,TP1,0.500000,289.013724,273.411876,-0.312037,273.411876,PPT,0.500000,-15.601848,,,
298,2022-09-28 09:00:00,0.642467,long,1.000000,34.735293,False,Standard (NTI+MB+IC),0.641967,5.000000,0.643045,0.643623,0.644394,2022-09-28 09:15:00,0.644394,take_profit_3,3,0.250000,1060.069796,TP1,0.500000,289.109944,1060.069796,19.273996,1060.069796,TP2,0.250000,289.109944,TP3,0.250000,481.849907
299,2022-09-28 09:30:00,0.645363,long,1.000000,41.799389,False,Standard (NTI+MB+IC),0.644863,5.000000,0.645944,0.646525,0.647299,2022-09-28 09:45:00,0.644736,stop_loss,2,0.250000,424.119014,TP1,0.500000,290.413441,424.119014,-6.268315,424.119014,TP2,0.250000,290.413441,PPT,0.250000,-156.707867
300,2022-09-28 10:00:00,0.646032,long,1.000000,49.137598,False,Standard (NTI+MB+IC),0.645532,5.000000,0.646613,0.647195,0.647970,2022-09-28 10:15:00,0.646442,trailing_stop,2,0.250000,683.824200,TP1,0.500000,290.714396,683.824200,4.095816,683.824200,TP2,0.250000,290.714396,PPT,0.250000,102.395409
