trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,final_exit_pips,pnl_per_million,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_pnl_total
778,2014-02-19 14:15:00,0.900542,short,1.000000,42.675211,False,Standard (NTI+MB+IC),0.901042,5.000000,0.899732,0.898921,0.897841,2014-02-19 14:45:00,0.899732,take_profit_1,1,0.500000,370.775574,8.104881,370.775574,PPT,0.700000,127.629146,TP1,0.300000,243.146428,370.775574
779,2014-02-19 15:00:00,0.900426,short,1.000000,54.958626,False,Standard (NTI+MB+IC),0.900926,5.000000,0.899615,0.898805,0.897725,2014-02-19 17:15:00,0.899615,take_profit_1,1,2.250000,534.195921,8.103832,534.195921,PPT,0.700000,291.080947,TP1,0.300000,243.114974,534.195921
780,2014-02-19 17:30:00,0.899719,short,1.000000,53.133674,False,Standard (NTI+MB+IC),0.900219,5.000000,0.898909,0.898099,0.897019,2014-02-19 19:15:00,0.900353,stop_loss,0,1.750000,144.726555,-6.340812,144.726555,PPT,0.700000,334.950911,,,,334.950911
781,2014-02-19 19:45:00,0.900703,short,1.000000,14.362187,False,Standard (NTI+MB+IC),0.901203,5.000000,0.899892,0.899081,0.898001,2014-02-19 20:45:00,0.899892,take_profit_1,1,1.000000,462.092579,8.106324,462.092579,PPT,0.700000,218.902845,TP1,0.300000,243.189734,462.092579
782,2014-02-19 21:00:00,0.895499,short,1.000000,39.337864,False,Standard (NTI+MB+IC),0.895999,5.000000,0.894693,0.893887,0.892813,2014-02-19 23:00:00,0.894693,tp1_pullback,2,2.000000,1074.598845,8.059491,1074.598845,TP1,0.333333,268.649711,TP2,0.333333,537.299422,805.949134
783,2014-02-19 23:15:00,0.894188,short,1.000000,62.782130,False,Standard (NTI+MB+IC),0.894688,5.000000,0.893383,0.892578,0.891505,2014-02-19 23:30:00,0.894692,stop_loss,0,0.250000,-504.162254,-5.041623,-504.162254,,,,,,,
784,2014-02-19 23:45:00,0.895119,short,1.000000,56.574939,False,Standard (NTI+MB+IC),0.895619,5.000000,0.894313,0.893508,0.892433,2014-02-20 02:15:00,0.895623,stop_loss,0,2.500000,-12.049046,-5.041121,-12.049046,PPT,0.700000,139.184588,,,,139.184588
785,2014-02-20 02:30:00,0.895813,short,1.000000,14.710048,False,Standard (NTI+MB+IC),0.896313,5.000000,0.895006,0.894200,0.893125,2014-02-20 03:00:00,0.896383,stop_loss,0,0.500000,-570.249831,-5.702498,-570.249831,,,,,,,
786,2014-02-20 03:15:00,0.896826,short,1.000000,19.909622,False,Standard (NTI+MB+IC),0.897326,5.000000,0.896019,0.895212,0.894136,2014-02-20 03:30:00,0.897512,stop_loss,0,0.250000,-685.541716,-6.855417,-685.541716,,,,,,,
787,2014-02-20 03:45:00,0.897198,short,1.000000,24.007294,False,Standard (NTI+MB+IC),0.897698,5.000000,0.896390,0.895583,0.894506,2014-02-20 04:15:00,0.897775,stop_loss,0,0.500000,-577.239085,-5.772391,-577.239085,,,,,,,
788,2014-02-20 04:30:00,0.897568,short,1.000000,29.102764,False,Standard (NTI+MB+IC),0.897852,2.839074,0.896760,0.895953,0.894875,2014-02-20 05:15:00,0.896760,take_profit_1,1,0.750000,402.079004,8.078114,402.079004,PPT,0.700000,159.735592,TP1,0.300000,242.343412,402.079004
789,2014-02-20 05:45:00,0.897712,short,1.000000,20.618591,False,Standard (NTI+MB+IC),0.897797,0.842536,0.896904,0.896096,0.895019,2014-02-20 06:00:00,0.897800,stop_loss,0,0.250000,-87.313933,-0.873139,-87.313933,,,,,,,
790,2014-02-20 06:45:00,0.898862,long,1.000000,44.684819,False,Standard (NTI+MB+IC),0.898362,5.000000,0.899671,0.900480,0.901558,2014-02-20 07:15:00,0.898260,stop_loss,0,0.500000,-602.006038,-6.020060,-602.006038,,,,,,,
791,2014-02-20 07:45:00,0.898097,long,1.000000,16.445007,False,Standard (NTI+MB+IC),0.897597,5.000000,0.898905,0.899713,0.900791,2014-02-20 08:00:00,0.897458,stop_loss,0,0.250000,-639.043138,-6.390431,-639.043138,,,,,,,
792,2014-02-20 15:15:00,0.901161,long,1.000000,50.376862,False,Standard (NTI+MB+IC),0.900661,5.000000,0.901972,0.902783,0.903865,2014-02-20 16:00:00,0.900482,stop_loss,1,0.750000,-182.516231,-6.792970,-182.516231,TP1,0.333333,270.348411,,,,270.348411
793,2014-02-20 16:15:00,0.900444,long,1.000000,55.721826,False,Standard (NTI+MB+IC),0.899944,5.000000,0.901254,0.902064,0.903145,2014-02-20 18:00:00,0.901254,take_profit_1,1,1.750000,471.564825,8.103993,471.564825,PPT,0.700000,228.445040,TP1,0.300000,243.119785,471.564825
794,2014-02-20 18:15:00,0.900964,long,1.000000,47.438249,False,Standard (NTI+MB+IC),0.900464,5.000000,0.901775,0.902586,0.903667,2014-02-20 19:30:00,0.900366,stop_loss,0,1.250000,-598.013164,-5.980132,-598.013164,,,,,,,
795,2014-02-20 20:00:00,0.898976,long,1.000000,20.311744,False,Standard (NTI+MB+IC),0.898780,1.957081,0.899785,0.900594,0.901673,2014-02-20 20:15:00,0.898680,stop_loss,0,0.250000,-296.085369,-2.960854,-296.085369,,,,,,,
796,2014-02-20 20:30:00,0.899189,long,1.000000,22.336607,False,Standard (NTI+MB+IC),0.898833,3.567389,0.899999,0.900808,0.901887,2014-02-20 21:15:00,0.898752,stop_loss,0,0.750000,-437.485704,-4.374857,-437.485704,,,,,,,
797,2014-02-20 21:30:00,0.898501,long,1.000000,45.542450,False,Standard (NTI+MB+IC),0.898862,3.612479,0.899309,0.900118,0.901196,2014-02-20 22:00:00,0.899309,take_profit_1,1,0.500000,578.066141,8.086507,578.066141,PPT,0.700000,335.470937,TP1,0.300000,242.595204,578.066141
798,2014-02-21 08:00:00,0.896722,short,1.000000,39.006505,False,Standard (NTI+MB+IC),0.897222,5.000000,0.895915,0.895107,0.894031,2014-02-21 08:30:00,0.895915,take_profit_1,1,0.500000,705.226826,8.070494,705.226826,PPT,0.700000,463.111997,TP1,0.300000,242.114829,705.226826
799,2014-02-21 08:45:00,0.896286,short,1.000000,54.836718,False,Standard (NTI+MB+IC),0.896786,5.000000,0.895479,0.894673,0.893597,2014-02-21 09:15:00,0.895479,take_profit_1,1,0.500000,561.134817,8.066573,561.134817,PPT,0.700000,319.137621,TP1,0.300000,241.997196,561.134817
800,2014-02-21 09:30:00,0.895874,short,1.000000,62.103124,False,Standard (NTI+MB+IC),0.896374,5.000000,0.895068,0.894262,0.893187,2014-02-21 09:45:00,0.896514,stop_loss,0,0.250000,-639.942292,-6.399423,-639.942292,,,,,,,
801,2014-02-21 10:00:00,0.897463,short,1.000000,24.493933,False,Standard (NTI+MB+IC),0.897963,5.000000,0.896655,0.895848,0.894771,2014-02-21 10:15:00,0.896655,take_profit_1,1,0.250000,776.486365,8.077168,776.486365,PPT,0.700000,534.171328,TP1,0.300000,242.315038,776.486365
802,2014-02-21 10:45:00,0.896028,short,1.000000,38.580066,False,Standard (NTI+MB+IC),0.896528,5.000000,0.895221,0.894415,0.893339,2014-02-21 12:30:00,0.896688,stop_loss,0,1.750000,66.081664,-6.606322,66.081664,PPT,0.700000,264.271311,,,,264.271311
803,2014-02-24 08:15:00,0.898725,long,1.000000,41.782584,False,Standard (NTI+MB+IC),0.898225,5.000000,0.899534,0.900343,0.901422,2014-02-24 10:00:00,0.899534,take_profit_1,1,1.750000,392.915605,8.088528,392.915605,PPT,0.700000,150.259762,TP1,0.300000,242.655843,392.915605
804,2014-02-24 10:15:00,0.899586,long,1.000000,51.201849,False,Standard (NTI+MB+IC),0.899086,5.000000,0.900395,0.901205,0.902285,2014-02-24 10:45:00,0.900395,take_profit_1,1,0.500000,742.814259,8.096272,742.814259,PPT,0.700000,499.926088,TP1,0.300000,242.888171,742.814259
805,2014-02-24 11:00:00,0.903240,long,1.000000,63.809925,False,Standard (NTI+MB+IC),0.902740,5.000000,0.904053,0.904866,0.905950,2014-02-24 12:00:00,0.904053,take_profit_1,1,1.000000,439.560288,8.129164,439.560288,PPT,0.700000,195.685367,TP1,0.300000,243.874921,439.560288
806,2014-02-24 12:15:00,0.904268,long,1.000000,79.758801,False,Standard (NTI+MB+IC),0.903768,5.000000,0.905082,0.905896,0.906981,2014-02-24 15:00:00,0.903640,stop_loss,0,2.750000,-628.076272,-6.280763,-628.076272,,,,,,,
807,2014-02-24 15:15:00,0.903344,long,1.000000,22.043945,False,Standard (NTI+MB+IC),0.902844,5.000000,0.904157,0.904970,0.906054,2014-02-24 18:00:00,0.902743,stop_loss,0,2.750000,68.659853,-6.013616,68.659853,PPT,0.700000,249.068337,,,,249.068337
808,2014-02-25 20:00:00,0.898970,short,1.000000,40.988627,False,Standard (NTI+MB+IC),0.899470,5.000000,0.898161,0.897352,0.896273,2014-02-25 20:15:00,0.899537,stop_loss,0,0.250000,-567.068498,-5.670685,-567.068498,,,,,,,
809,2014-02-25 20:30:00,0.899062,short,1.000000,38.040744,False,Standard (NTI+MB+IC),0.899562,5.000000,0.898253,0.897444,0.896365,2014-02-25 22:30:00,0.899721,stop_loss,0,2.000000,-658.349849,-6.583498,-658.349849,,,,,,,
810,2014-02-26 01:15:00,0.901634,short,1.000000,40.648932,False,Standard (NTI+MB+IC),0.901096,5.374012,0.900822,0.900011,0.898929,2014-02-26 01:30:00,0.901258,stop_loss,0,0.250000,375.995117,3.759951,375.995117,,,,,,,
811,2014-02-26 01:45:00,0.901982,long,1.000000,46.223774,False,Standard (NTI+MB+IC),0.901482,5.000000,0.902794,0.903606,0.904688,2014-02-26 03:00:00,0.901470,stop_loss,0,1.250000,-511.954559,-5.119546,-511.954559,,,,,,,
812,2014-02-26 06:00:00,0.899399,short,1.000000,50.474517,False,Standard (NTI+MB+IC),0.899899,5.000000,0.898589,0.897780,0.896700,2014-02-26 07:30:00,0.898589,take_profit_1,1,1.500000,465.924033,8.094588,465.924033,PPT,0.700000,223.086385,TP1,0.300000,242.837648,465.924033
813,2014-02-26 07:45:00,0.898162,short,1.000000,59.762978,False,Standard (NTI+MB+IC),0.898662,5.000000,0.897353,0.896545,0.895467,2014-02-26 08:15:00,0.897353,take_profit_1,1,0.500000,544.673317,8.083455,544.673317,PPT,0.700000,302.169666,TP1,0.300000,242.503651,544.673317
814,2014-02-26 08:30:00,0.897438,short,1.000000,67.803010,False,Standard (NTI+MB+IC),0.897938,5.000000,0.896631,0.895823,0.894746,2014-02-26 09:00:00,0.896631,take_profit_1,1,0.500000,395.242100,8.076946,395.242100,PPT,0.700000,152.933712,TP1,0.300000,242.308389,395.242100
815,2014-02-26 09:15:00,0.897454,short,1.000000,73.688916,False,Standard (NTI+MB+IC),0.897954,5.000000,0.896647,0.895839,0.894762,2014-02-26 10:00:00,0.896647,take_profit_1,1,0.750000,602.402135,8.077090,602.402135,PPT,0.700000,360.089443,TP1,0.300000,242.312692,602.402135
816,2014-02-26 10:15:00,0.897066,short,1.000000,64.980865,False,Standard (NTI+MB+IC),0.897566,5.000000,0.896259,0.895452,0.894375,2014-02-26 10:45:00,0.896259,take_profit_1,1,0.500000,358.738435,8.073598,358.738435,PPT,0.700000,116.530488,TP1,0.300000,242.207947,358.738435
817,2014-02-26 11:00:00,0.896006,short,1.000000,60.847286,False,Standard (NTI+MB+IC),0.896506,5.000000,0.895199,0.894393,0.893318,2014-02-26 13:00:00,0.895199,take_profit_1,1,2.000000,385.924679,8.064051,385.924679,PPT,0.700000,144.003135,TP1,0.300000,241.921544,385.924679
818,2014-02-26 13:15:00,0.894934,short,1.000000,47.142601,False,Standard (NTI+MB+IC),0.895434,5.000000,0.894128,0.893323,0.892249,2014-02-26 14:30:00,0.895599,stop_loss,0,1.250000,-84.998976,-6.654436,-84.998976,PPT,0.700000,114.634094,,,,114.634094
819,2014-02-26 14:45:00,0.895782,short,1.000000,16.318329,False,Standard (NTI+MB+IC),0.896282,5.000000,0.894976,0.894170,0.893095,2014-02-26 15:45:00,0.896481,stop_loss,0,1.000000,-699.313922,-6.993139,-699.313922,,,,,,,
820,2014-02-26 16:00:00,0.896438,short,1.000000,12.648605,False,Standard (NTI+MB+IC),0.896938,5.000000,0.895631,0.894824,0.893749,2014-02-26 17:30:00,0.895631,take_profit_1,1,1.500000,380.646780,8.067942,380.646780,PPT,0.700000,138.608517,TP1,0.300000,242.038263,380.646780
821,2014-02-26 19:30:00,0.892100,short,1.000000,31.546590,False,Standard (NTI+MB+IC),0.892600,5.000000,0.891297,0.890495,0.889424,2014-02-26 19:45:00,0.892775,stop_loss,0,0.250000,-674.921294,-6.749213,-674.921294,,,,,,,
822,2014-02-26 20:00:00,0.892801,short,1.000000,43.858257,False,Standard (NTI+MB+IC),0.893301,5.000000,0.891998,0.891194,0.890123,2014-02-26 20:30:00,0.893419,stop_loss,0,0.500000,-618.282480,-6.182825,-618.282480,,,,,,,
823,2014-02-26 20:45:00,0.893616,short,1.000000,45.719745,False,Standard (NTI+MB+IC),0.894116,5.000000,0.892811,0.892007,0.890935,2014-02-26 21:00:00,0.894126,stop_loss,0,0.250000,-510.676216,-5.106762,-510.676216,,,,,,,
824,2014-02-26 21:15:00,0.893602,short,1.000000,37.714556,False,Standard (NTI+MB+IC),0.894102,5.000000,0.892797,0.891993,0.890921,2014-02-26 23:30:00,0.894208,stop_loss,0,2.250000,85.072562,-6.068306,85.072562,PPT,0.700000,267.121751,,,,267.121751
825,2014-02-27 02:30:00,0.892062,short,1.000000,35.313449,False,Standard (NTI+MB+IC),0.892562,5.000000,0.891259,0.890456,0.889386,2014-02-27 02:45:00,0.891259,take_profit_1,1,0.250000,1243.272433,8.028558,1243.272433,PPT,0.700000,1002.415686,TP1,0.300000,240.856746,1243.272433
826,2014-02-27 03:00:00,0.891591,short,1.000000,47.010884,False,Standard (NTI+MB+IC),0.892091,5.000000,0.890789,0.889987,0.888917,2014-02-27 03:45:00,0.892185,stop_loss,0,0.750000,-593.409211,-5.934092,-593.409211,,,,,,,
827,2014-02-27 04:00:00,0.891857,short,1.000000,45.428429,False,Standard (NTI+MB+IC),0.892357,5.000000,0.891054,0.890251,0.889181,2014-02-27 04:30:00,0.892549,stop_loss,1,0.500000,-193.935465,-6.922387,-193.935465,TP1,0.333333,267.557022,,,,267.557022
828,2014-02-27 04:45:00,0.892468,short,1.000000,42.804107,False,Standard (NTI+MB+IC),0.892968,5.000000,0.891665,0.890862,0.889791,2014-02-27 05:15:00,0.891665,take_profit_1,1,0.500000,505.869862,8.032216,505.869862,PPT,0.700000,264.903385,TP1,0.300000,240.966477,505.869862
829,2014-02-27 05:30:00,0.891524,short,1.000000,41.313833,False,Standard (NTI+MB+IC),0.892024,5.000000,0.890722,0.889919,0.888850,2014-02-27 05:45:00,0.892163,stop_loss,0,0.250000,-638.469769,-6.384698,-638.469769,,,,,,,
830,2014-02-27 06:00:00,0.892434,short,1.000000,34.186240,False,Standard (NTI+MB+IC),0.892934,5.000000,0.891631,0.890827,0.889756,2014-02-27 06:30:00,0.893032,stop_loss,0,0.500000,-598.397368,-5.983974,-598.397368,,,,,,,
831,2014-02-27 06:45:00,0.893310,short,1.000000,14.184147,False,Standard (NTI+MB+IC),0.893810,5.000000,0.892506,0.891702,0.890630,2014-02-27 07:30:00,0.892506,take_profit_1,1,0.750000,499.888847,8.039786,499.888847,PPT,0.700000,258.695265,TP1,0.300000,241.193582,499.888847
832,2014-02-27 11:00:00,0.896564,long,1.000000,31.287042,False,Standard (NTI+MB+IC),0.896064,5.000000,0.897371,0.898178,0.899253,2014-02-27 11:15:00,0.895916,stop_loss,0,0.250000,-648.234321,-6.482343,-648.234321,,,,,,,
833,2014-02-27 12:15:00,0.896411,long,1.000000,45.023407,False,Standard (NTI+MB+IC),0.895911,5.000000,0.897218,0.898025,0.899101,2014-02-27 15:00:00,0.895900,stop_loss,0,2.750000,-7.467891,-5.116645,-7.467891,PPT,0.700000,146.031447,,,,146.031447
834,2014-02-27 23:30:00,0.894482,short,1.000000,34.923704,False,Standard (NTI+MB+IC),0.894982,5.000000,0.893677,0.892871,0.891798,2014-02-28 00:00:00,0.895058,stop_loss,0,0.500000,-576.215737,-5.762157,-576.215737,,,,,,,
835,2014-02-28 10:00:00,0.893165,short,1.000000,46.361688,False,Standard (NTI+MB+IC),0.893665,5.000000,0.892362,0.891558,0.890486,2014-02-28 10:45:00,0.893710,stop_loss,0,0.750000,-544.856530,-5.448565,-544.856530,,,,,,,
836,2014-02-28 11:00:00,0.893556,short,1.000000,17.871458,False,Standard (NTI+MB+IC),0.894056,5.000000,0.892752,0.891948,0.890875,2014-02-28 12:45:00,0.892752,take_profit_1,1,1.750000,546.393097,8.042003,546.393097,PPT,0.700000,305.133003,TP1,0.300000,241.260094,546.393097
837,2014-02-28 13:00:00,0.892682,short,1.000000,33.973783,False,Standard (NTI+MB+IC),0.893182,5.000000,0.891879,0.891075,0.890004,2014-02-28 15:00:00,0.891879,take_profit_1,1,2.000000,879.493245,8.034139,879.493245,PPT,0.700000,638.469078,TP1,0.300000,241.024167,879.493245
838,2014-02-28 15:15:00,0.891967,short,1.000000,32.101433,False,Standard (NTI+MB+IC),0.892467,5.000000,0.891165,0.890362,0.889291,2014-02-28 16:30:00,0.892630,stop_loss,0,1.250000,-662.941693,-6.629417,-662.941693,,,,,,,
839,2014-03-02 17:00:00,0.890423,short,1.000000,30.610263,False,Standard (NTI+MB+IC),0.890923,5.000000,0.889622,0.888820,0.887752,2014-03-02 19:15:00,0.889622,take_profit_1,1,2.250000,347.566813,8.013808,347.566813,PPT,0.700000,107.152583,TP1,0.300000,240.414230,347.566813
840,2014-03-02 19:30:00,0.889584,short,1.000000,27.596614,False,Standard (NTI+MB+IC),0.890084,5.000000,0.888783,0.887983,0.886915,2014-03-02 20:00:00,0.890271,stop_loss,0,0.500000,-91.540750,-6.875170,-91.540750,PPT,0.700000,114.714354,,,,114.714354
841,2014-03-04 03:15:00,0.895673,long,1.000000,43.829732,False,Standard (NTI+MB+IC),0.895173,5.000000,0.896479,0.897285,0.898360,2014-03-04 04:45:00,0.895106,stop_loss,1,1.500000,-109.000877,-5.665540,-109.000877,TP1,0.333333,268.701760,,,,268.701760
842,2014-03-04 20:00:00,0.897409,long,1.000000,40.733824,False,Standard (NTI+MB+IC),0.896909,5.000000,0.898217,0.899025,0.900101,2014-03-04 20:15:00,0.896788,stop_loss,0,0.250000,-620.970353,-6.209704,-620.970353,,,,,,,
843,2014-03-05 19:30:00,0.902159,long,1.000000,41.871798,False,Standard (NTI+MB+IC),0.901659,5.000000,0.902971,0.903783,0.904866,2014-03-05 20:00:00,0.902971,take_profit_1,1,0.500000,636.019320,8.119434,636.019320,PPT,0.700000,392.436288,TP1,0.300000,243.583032,636.019320
844,2014-03-05 20:15:00,0.902595,long,1.000000,54.622053,False,Standard (NTI+MB+IC),0.902095,5.000000,0.903407,0.904220,0.905303,2014-03-05 20:30:00,0.901988,stop_loss,0,0.250000,-606.693934,-6.066939,-606.693934,,,,,,,
845,2014-03-05 20:45:00,0.902523,long,1.000000,56.028286,False,Standard (NTI+MB+IC),0.902023,5.000000,0.903335,0.904147,0.905230,2014-03-05 21:00:00,0.901887,stop_loss,0,0.250000,-635.994328,-6.359943,-635.994328,,,,,,,
846,2014-03-05 21:15:00,0.902055,long,1.000000,54.839395,False,Standard (NTI+MB+IC),0.901555,5.000000,0.902867,0.903679,0.904761,2014-03-05 22:30:00,0.901374,stop_loss,0,1.250000,-681.680842,-6.816808,-681.680842,,,,,,,
847,2014-03-05 22:45:00,0.901552,long,1.000000,38.435329,False,Standard (NTI+MB+IC),0.901052,5.000000,0.902364,0.903175,0.904257,2014-03-06 00:00:00,0.901024,stop_loss,0,1.250000,-528.147173,-5.281472,-528.147173,,,,,,,
848,2014-03-06 00:15:00,0.900906,long,1.000000,13.882009,False,Standard (NTI+MB+IC),0.900406,5.000000,0.901717,0.902527,0.903609,2014-03-06 01:00:00,0.901717,take_profit_1,1,0.750000,792.153946,8.108153,792.153946,PPT,0.700000,548.909368,TP1,0.300000,243.244578,792.153946
849,2014-03-06 02:30:00,0.901966,long,1.000000,31.309591,False,Standard (NTI+MB+IC),0.901466,5.000000,0.902778,0.903590,0.904672,2014-03-06 03:15:00,0.902778,take_profit_1,1,0.750000,351.146009,8.117696,351.146009,PPT,0.700000,107.615118,TP1,0.300000,243.530891,351.146009
850,2014-03-06 03:30:00,0.902605,long,1.000000,36.717860,False,Standard (NTI+MB+IC),0.902105,5.000000,0.903418,0.904230,0.905313,2014-03-06 04:15:00,0.903418,take_profit_1,1,0.750000,407.946739,8.123448,407.946739,PPT,0.700000,164.243290,TP1,0.300000,243.703449,407.946739
851,2014-03-06 04:30:00,0.904149,long,1.000000,41.215530,False,Standard (NTI+MB+IC),0.903649,5.000000,0.904963,0.905777,0.906862,2014-03-06 04:45:00,0.904963,take_profit_1,1,0.250000,902.512939,8.137345,902.512939,PPT,0.700000,658.392591,TP1,0.300000,244.120349,902.512939
852,2014-03-06 05:00:00,0.904735,long,1.000000,50.178710,False,Standard (NTI+MB+IC),0.904235,5.000000,0.905549,0.906364,0.907449,2014-03-06 06:00:00,0.905549,take_profit_1,1,1.000000,450.643618,8.142617,450.643618,PPT,0.700000,206.365116,TP1,0.300000,244.278502,450.643618
853,2014-03-06 06:15:00,0.905296,long,1.000000,64.921733,False,Standard (NTI+MB+IC),0.904796,5.000000,0.906110,0.906925,0.908012,2014-03-06 08:00:00,0.906110,take_profit_1,1,1.750000,366.435479,8.147661,366.435479,PPT,0.700000,122.005639,TP1,0.300000,244.429841,366.435479
854,2014-03-06 08:15:00,0.906236,long,1.000000,60.527355,False,Standard (NTI+MB+IC),0.905736,5.000000,0.907052,0.907867,0.908955,2014-03-06 08:30:00,0.907052,take_profit_1,1,0.250000,758.368338,8.156125,758.368338,PPT,0.700000,513.684573,TP1,0.300000,244.683765,758.368338
855,2014-03-06 08:45:00,0.905972,long,1.000000,49.611475,False,Standard (NTI+MB+IC),0.905472,5.000000,0.906788,0.907603,0.908690,2014-03-06 09:45:00,0.906788,take_profit_1,1,1.000000,403.940329,8.153751,403.940329,PPT,0.700000,159.327784,TP1,0.300000,244.612545,403.940329
856,2014-03-06 10:00:00,0.907524,long,1.000000,42.566504,False,Standard (NTI+MB+IC),0.907024,5.000000,0.908341,0.909158,0.910247,2014-03-06 10:30:00,0.908341,take_profit_1,1,0.500000,480.194249,8.167716,480.194249,PPT,0.700000,235.162755,TP1,0.300000,245.031494,480.194249
857,2014-03-06 10:45:00,0.907386,long,1.000000,48.729739,False,Standard (NTI+MB+IC),0.906886,5.000000,0.908203,0.909019,0.910108,2014-03-06 11:00:00,0.908203,take_profit_1,1,0.250000,1241.888590,8.166473,1241.888590,PPT,0.700000,996.894406,TP1,0.300000,244.994184,1241.888590
858,2014-03-06 11:15:00,0.908554,long,1.000000,53.804970,False,Standard (NTI+MB+IC),0.908054,5.000000,0.909372,0.910190,0.911280,2014-03-06 11:45:00,0.909372,take_profit_1,1,0.500000,403.214464,8.176990,403.214464,PPT,0.700000,157.904771,TP1,0.300000,245.309694,403.214464
859,2014-03-06 12:00:00,0.910701,long,1.000000,62.464676,False,Standard (NTI+MB+IC),0.910201,5.000000,0.911521,0.912341,0.913433,2014-03-06 12:15:00,0.910023,stop_loss,0,0.250000,-678.587398,-6.785874,-678.587398,,,,,,,
860,2014-03-06 12:30:00,0.909858,long,1.000000,65.233430,False,Standard (NTI+MB+IC),0.909358,5.000000,0.910676,0.911495,0.912587,2014-03-06 15:00:00,0.909234,stop_loss,0,2.500000,3.657124,-6.235262,3.657124,PPT,0.700000,190.714992,,,,190.714992
861,2014-03-06 15:15:00,0.909189,long,1.000000,35.089190,False,Standard (NTI+MB+IC),0.908689,5.000000,0.910008,0.910826,0.911917,2014-03-06 15:45:00,0.908526,stop_loss,0,0.500000,-662.969670,-6.629697,-662.969670,,,,,,,
862,2014-03-06 16:00:00,0.908813,long,1.000000,13.274482,False,Standard (NTI+MB+IC),0.908313,5.000000,0.909631,0.910449,0.911540,2014-03-06 17:15:00,0.908171,stop_loss,0,1.250000,43.258402,-6.417999,43.258402,PPT,0.700000,235.798378,,,,235.798378
