trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_pnl_total,final_exit_pips,pnl_per_million,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl
470,2020-12-24 19:00:00,0.758685,short,1.000000,34.205761,False,Standard (NTI+MB+IC),0.759185,5.000000,0.758003,0.757320,0.756409,2020-12-24 22:15:00,0.758681,trailing_stop,1,3.250000,230.206510,TP1,0.333333,227.605613,227.605613,0.039013,230.206510,,,
471,2020-12-25 02:30:00,0.760503,long,1.000000,43.457370,False,Standard (NTI+MB+IC),0.760003,5.000000,0.761187,0.761872,0.762784,2020-12-27 17:00:00,0.759834,stop_loss,0,62.500000,-668.658269,,,,,-6.686583,-668.658269,,,
472,2020-12-27 17:15:00,0.758383,long,1.000000,21.922648,False,Standard (NTI+MB+IC),0.759092,7.093206,0.759065,0.759748,0.760658,2020-12-27 17:30:00,0.759065,take_profit_1,1,0.250000,1273.812721,PPT,0.700000,1069.049368,1273.812721,6.825445,1273.812721,TP1,0.300000,204.763352
473,2020-12-28 05:15:00,0.759314,long,1.000000,18.672118,False,Standard (NTI+MB+IC),0.760492,11.775916,0.759998,0.760681,0.761592,2020-12-28 05:30:00,0.760370,stop_loss,0,0.250000,1055.839946,,,,,10.558399,1055.839946,,,
474,2020-12-28 06:15:00,0.758521,short,1.000000,53.114617,False,Standard (NTI+MB+IC),0.759021,5.000000,0.757839,0.757156,0.756246,2020-12-28 06:45:00,0.757839,take_profit_1,1,0.500000,597.663678,PPT,0.700000,392.862945,597.663678,6.826691,597.663678,TP1,0.300000,204.800733
475,2020-12-28 07:00:00,0.757974,short,1.000000,64.065829,False,Standard (NTI+MB+IC),0.758474,5.000000,0.757291,0.756609,0.755700,2020-12-28 07:15:00,0.758581,stop_loss,0,0.250000,-607.050370,,,,,-6.070504,-607.050370,,,
476,2020-12-28 07:30:00,0.758835,short,1.000000,56.711264,False,Standard (NTI+MB+IC),0.759335,5.000000,0.758152,0.757469,0.756558,2020-12-28 07:45:00,0.759429,stop_loss,0,0.250000,-593.912262,,,,,-5.939123,-593.912262,,,
477,2020-12-28 08:00:00,0.759602,short,1.000000,22.435997,False,Standard (NTI+MB+IC),0.760102,5.000000,0.758918,0.758234,0.757323,2020-12-28 08:15:00,0.758918,take_profit_1,1,0.250000,976.154206,PPT,0.700000,771.061796,976.154206,6.836414,976.154206,TP1,0.300000,205.092410
478,2020-12-28 08:30:00,0.758829,short,1.000000,38.278256,False,Standard (NTI+MB+IC),0.759329,5.000000,0.758146,0.757463,0.756552,2020-12-28 09:30:00,0.759429,stop_loss,0,1.000000,-599.924093,,,,,-5.999241,-599.924093,,,
479,2020-12-28 10:15:00,0.758274,short,1.000000,21.655420,False,Standard (NTI+MB+IC),0.758774,5.000000,0.757591,0.756909,0.755999,2020-12-28 10:30:00,0.757591,take_profit_1,1,0.250000,1054.297252,PPT,0.700000,849.563363,1054.297252,6.824463,1054.297252,TP1,0.300000,204.733889
480,2020-12-28 10:45:00,0.756563,short,1.000000,30.405825,False,Standard (NTI+MB+IC),0.757063,5.000000,0.755882,0.755201,0.754294,2020-12-28 11:00:00,0.757176,stop_loss,0,0.250000,-612.668730,,,,,-6.126687,-612.668730,,,
481,2020-12-28 11:15:00,0.756636,short,1.000000,35.701956,False,Standard (NTI+MB+IC),0.757136,5.000000,0.755956,0.755275,0.754367,2020-12-28 12:15:00,0.757152,stop_loss,0,1.000000,10.819227,PPT,0.700000,165.534815,165.534815,-5.157186,10.819227,,,
482,2020-12-28 13:00:00,0.757410,short,1.000000,37.451981,False,Standard (NTI+MB+IC),0.757910,5.000000,0.756729,0.756047,0.755138,2020-12-28 13:45:00,0.756729,take_profit_1,1,0.750000,470.837221,PPT,0.700000,266.336391,470.837221,6.816694,470.837221,TP1,0.300000,204.500830
483,2020-12-28 15:00:00,0.757746,short,1.000000,29.546136,False,Standard (NTI+MB+IC),0.758246,5.000000,0.757064,0.756382,0.755473,2020-12-28 18:45:00,0.758357,stop_loss,0,3.750000,-3.791224,PPT,0.700000,179.374742,179.374742,-6.105532,-3.791224,,,
484,2020-12-29 09:15:00,0.761381,long,1.000000,28.657972,False,Standard (NTI+MB+IC),0.760881,5.000000,0.762066,0.762751,0.763665,2020-12-29 09:45:00,0.760703,stop_loss,0,0.500000,-677.861353,,,,,-6.778614,-677.861353,,,
485,2020-12-29 21:00:00,0.763539,long,1.000000,53.985441,False,Standard (NTI+MB+IC),0.763039,5.000000,0.764226,0.764914,0.765830,2020-12-29 22:00:00,0.764226,take_profit_1,1,1.000000,318.654092,PPT,0.700000,112.498485,318.654092,6.871854,318.654092,TP1,0.300000,206.155608
486,2020-12-29 22:15:00,0.764329,long,1.000000,70.911875,False,Standard (NTI+MB+IC),0.763829,5.000000,0.765017,0.765705,0.766622,2020-12-29 23:15:00,0.765017,take_profit_1,1,1.000000,368.088614,PPT,0.700000,161.719792,368.088614,6.878961,368.088614,TP1,0.300000,206.368822
487,2020-12-29 23:30:00,0.765622,long,1.000000,82.737405,False,Standard (NTI+MB+IC),0.765122,5.000000,0.766311,0.767000,0.767919,2020-12-30 00:30:00,0.766311,take_profit_1,1,1.000000,513.217455,PPT,0.700000,306.499476,513.217455,6.890599,513.217455,TP1,0.300000,206.717979
488,2020-12-30 00:45:00,0.765658,long,1.000000,83.041193,False,Standard (NTI+MB+IC),0.765158,5.000000,0.766347,0.767036,0.767955,2020-12-30 02:30:00,0.765037,stop_loss,0,1.750000,53.515196,PPT,0.700000,239.722404,239.722404,-6.206907,53.515196,,,
489,2020-12-30 02:45:00,0.765263,long,1.000000,18.131194,False,Standard (NTI+MB+IC),0.764763,5.000000,0.765952,0.766641,0.767559,2020-12-30 05:30:00,0.765952,take_profit_1,1,2.750000,659.394783,PPT,0.700000,452.773724,659.394783,6.887369,659.394783,TP1,0.300000,206.621059
490,2020-12-30 05:45:00,0.767177,long,1.000000,30.132686,False,Standard (NTI+MB+IC),0.766677,5.000000,0.767867,0.768558,0.769478,2020-12-30 06:00:00,0.766508,stop_loss,0,0.250000,-668.425869,,,,,-6.684259,-668.425869,,,
491,2020-12-30 06:15:00,0.766201,long,1.000000,34.215762,False,Standard (NTI+MB+IC),0.765701,5.000000,0.766891,0.767580,0.768500,2020-12-30 07:15:00,0.766891,take_profit_1,1,1.000000,514.177981,PPT,0.700000,307.303713,514.177981,6.895809,514.177981,TP1,0.300000,206.874269
492,2020-12-30 07:30:00,0.766601,long,1.000000,31.125905,False,Standard (NTI+MB+IC),0.766101,5.000000,0.767291,0.767981,0.768901,2020-12-30 09:00:00,0.767291,take_profit_1,1,1.500000,366.992336,PPT,0.700000,160.009954,366.992336,6.899413,366.992336,TP1,0.300000,206.982382
493,2020-12-30 09:45:00,0.767367,long,1.000000,44.346529,False,Standard (NTI+MB+IC),0.766867,5.000000,0.768058,0.768748,0.769669,2020-12-30 10:45:00,0.768058,take_profit_1,1,1.000000,314.255539,PPT,0.700000,107.066436,314.255539,6.906303,314.255539,TP1,0.300000,207.189103
494,2020-12-30 11:00:00,0.768135,long,1.000000,58.119849,False,Standard (NTI+MB+IC),0.767635,5.000000,0.768827,0.769518,0.770440,2020-12-30 15:00:00,0.767440,stop_loss,0,4.000000,-694.975446,,,,,-6.949754,-694.975446,,,
495,2020-12-30 16:45:00,0.768473,long,1.000000,35.490215,False,Standard (NTI+MB+IC),0.767973,5.000000,0.769164,0.769856,0.770778,2020-12-30 19:15:00,0.769164,take_profit_1,1,2.500000,513.693010,PPT,0.700000,306.205418,513.693010,6.916253,513.693010,TP1,0.300000,207.487592
496,2020-12-30 20:00:00,0.770085,long,1.000000,37.122497,False,Standard (NTI+MB+IC),0.769585,5.000000,0.770778,0.771471,0.772395,2020-12-30 21:15:00,0.770778,take_profit_1,1,1.250000,379.576161,PPT,0.700000,171.653270,379.576161,6.930763,379.576161,TP1,0.300000,207.922891
497,2020-12-30 21:30:00,0.770164,long,1.000000,51.223081,False,Standard (NTI+MB+IC),0.769664,5.000000,0.770857,0.771550,0.772474,2020-12-30 21:45:00,0.769556,stop_loss,0,0.250000,-607.599318,,,,,-6.075993,-607.599318,,,
498,2020-12-31 06:30:00,0.773211,long,1.000000,44.771391,False,Standard (NTI+MB+IC),0.772711,5.000000,0.773906,0.774602,0.775530,2020-12-31 06:45:00,0.773906,take_profit_1,1,0.250000,754.396554,PPT,0.700000,545.629711,754.396554,6.958895,754.396554,TP1,0.300000,208.766843
499,2020-12-31 07:00:00,0.773520,long,1.000000,53.305407,False,Standard (NTI+MB+IC),0.773020,5.000000,0.774217,0.774913,0.775841,2020-12-31 07:15:00,0.772967,stop_loss,0,0.250000,-553.414602,,,,,-5.534146,-553.414602,,,
500,2020-12-31 07:30:00,0.772713,long,1.000000,47.300967,False,Standard (NTI+MB+IC),0.772213,5.000000,0.773409,0.774104,0.775031,2020-12-31 08:00:00,0.772111,stop_loss,0,0.500000,-602.061571,,,,,-6.020616,-602.061571,,,
501,2020-12-31 08:15:00,0.772025,long,1.000000,33.026658,False,Standard (NTI+MB+IC),0.771525,5.000000,0.772720,0.773414,0.774341,2020-12-31 08:30:00,0.772720,take_profit_1,1,0.250000,653.099182,PPT,0.700000,444.652490,653.099182,6.948223,653.099182,TP1,0.300000,208.446691
502,2020-12-31 08:45:00,0.773101,long,1.000000,29.364277,False,Standard (NTI+MB+IC),0.772601,5.000000,0.773797,0.774493,0.775421,2020-12-31 09:45:00,0.773797,take_profit_1,1,1.000000,438.892693,PPT,0.700000,230.155367,438.892693,6.957911,438.892693,TP1,0.300000,208.737326
503,2020-12-31 10:00:00,0.773225,long,1.000000,29.516053,False,Standard (NTI+MB+IC),0.772725,5.000000,0.773921,0.774617,0.775545,2020-12-31 10:30:00,0.772546,stop_loss,0,0.500000,-60.558505,PPT,0.700000,143.236365,143.236365,-6.793162,-60.558505,,,
504,2020-12-31 11:00:00,0.771069,long,1.000000,15.651344,False,Standard (NTI+MB+IC),0.770961,1.083152,0.771763,0.772457,0.773382,2020-12-31 11:30:00,0.770805,stop_loss,0,0.500000,152.483103,PPT,0.700000,231.641999,231.641999,-2.638630,152.483103,,,
505,2020-12-31 11:45:00,0.770758,long,1.000000,18.561624,False,Standard (NTI+MB+IC),0.771030,2.713654,0.771452,0.772146,0.773071,2020-12-31 12:00:00,0.770888,stop_loss,0,0.250000,129.760174,,,,,1.297602,129.760174,,,
506,2020-12-31 12:15:00,0.770539,long,1.000000,20.508274,False,Standard (NTI+MB+IC),0.771032,4.928071,0.771233,0.771926,0.772851,2020-12-31 12:30:00,0.770901,stop_loss,0,0.250000,361.794291,,,,,3.617943,361.794291,,,
507,2020-12-31 13:15:00,0.769599,short,1.000000,53.807555,False,Standard (NTI+MB+IC),0.770099,5.000000,0.768906,0.768214,0.767290,2020-12-31 14:15:00,0.770251,stop_loss,0,1.000000,-652.613999,,,,,-6.526140,-652.613999,,,
508,2020-12-31 14:30:00,0.770458,short,1.000000,57.004093,False,Standard (NTI+MB+IC),0.770958,5.000000,0.769764,0.769071,0.768146,2020-12-31 16:00:00,0.771123,stop_loss,0,1.500000,-665.688477,,,,,-6.656885,-665.688477,,,
509,2020-12-31 16:15:00,0.770161,short,1.000000,30.340563,False,Standard (NTI+MB+IC),0.770661,5.000000,0.769468,0.768775,0.767850,2020-12-31 16:45:00,0.769468,take_profit_1,1,0.500000,383.627723,PPT,0.700000,175.684259,383.627723,6.931449,383.627723,TP1,0.300000,207.943464
510,2021-01-03 17:00:00,0.770048,short,1.000000,35.743043,False,Standard (NTI+MB+IC),0.770548,5.000000,0.769355,0.768662,0.767738,2021-01-03 17:30:00,0.769355,take_profit_1,1,0.500000,514.821705,PPT,0.700000,306.908626,514.821705,6.930436,514.821705,TP1,0.300000,207.913079
511,2021-01-03 17:45:00,0.769404,short,1.000000,37.392855,False,Standard (NTI+MB+IC),0.769904,5.000000,0.768711,0.768019,0.767095,2021-01-03 18:00:00,0.769963,stop_loss,0,0.250000,-559.087353,,,,,-5.590874,-559.087353,,,
512,2021-01-03 19:45:00,0.768603,short,1.000000,34.191151,False,Standard (NTI+MB+IC),0.769103,5.000000,0.767912,0.767220,0.766298,2021-01-03 20:00:00,0.769303,stop_loss,0,0.250000,-699.608170,,,,,-6.996082,-699.608170,,,
513,2021-01-04 02:15:00,0.772329,long,1.000000,28.830500,False,Standard (NTI+MB+IC),0.771829,5.000000,0.773024,0.773720,0.774646,2021-01-04 02:30:00,0.773024,take_profit_1,1,0.250000,706.003369,PPT,0.700000,497.474452,706.003369,6.950964,706.003369,TP1,0.300000,208.528917
514,2021-01-04 02:45:00,0.772301,long,1.000000,36.804892,False,Standard (NTI+MB+IC),0.771801,5.000000,0.772996,0.773691,0.774618,2021-01-04 03:30:00,0.772996,take_profit_1,1,0.750000,921.681154,PPT,0.700000,713.159830,921.681154,6.950711,921.681154,TP1,0.300000,208.521324
515,2021-01-04 03:45:00,0.773641,long,1.000000,51.140342,False,Standard (NTI+MB+IC),0.773141,5.000000,0.774338,0.775034,0.775962,2021-01-04 06:15:00,0.773049,stop_loss,0,2.500000,-10.593571,PPT,0.700000,167.092681,167.092681,-5.922875,-10.593571,,,
516,2021-01-04 07:30:00,0.771678,long,1.000000,18.864910,False,Standard (NTI+MB+IC),0.771467,2.102284,0.772372,0.773067,0.773993,2021-01-04 08:45:00,0.772372,take_profit_1,1,1.250000,364.039983,PPT,0.700000,155.687034,364.039983,6.945098,364.039983,TP1,0.300000,208.352949
517,2021-01-04 10:45:00,0.768406,short,1.000000,48.668809,False,Standard (NTI+MB+IC),0.768906,5.000000,0.767714,0.767023,0.766101,2021-01-04 11:00:00,0.767714,take_profit_1,1,0.250000,379.514350,PPT,0.700000,172.044790,379.514350,6.915652,379.514350,TP1,0.300000,207.469560
518,2021-01-04 11:15:00,0.768007,short,1.000000,57.091854,False,Standard (NTI+MB+IC),0.768507,5.000000,0.767315,0.766624,0.765703,2021-01-04 11:30:00,0.767315,take_profit_1,1,0.250000,891.019666,PPT,0.700000,683.657869,891.019666,6.912060,891.019666,TP1,0.300000,207.361797
519,2021-01-04 11:45:00,0.765410,short,1.000000,65.133971,False,Standard (NTI+MB+IC),0.765910,5.000000,0.764721,0.764032,0.763114,2021-01-04 12:15:00,0.764721,take_profit_1,1,0.500000,528.618847,PPT,0.700000,321.958164,528.618847,6.888689,528.618847,TP1,0.300000,206.660684
520,2021-01-04 12:30:00,0.765488,short,1.000000,75.019211,False,Standard (NTI+MB+IC),0.765988,5.000000,0.764799,0.764110,0.763191,2021-01-04 13:00:00,0.765994,stop_loss,1,0.500000,-107.979644,TP1,0.333333,229.646278,229.646278,-5.064389,-107.979644,,,
521,2021-01-04 13:15:00,0.766494,short,1.000000,67.457402,False,Standard (NTI+MB+IC),0.766994,5.000000,0.765804,0.765115,0.764195,2021-01-04 14:45:00,0.767018,stop_loss,0,1.500000,-523.298562,,,,,-5.232986,-523.298562,,,
522,2021-01-04 15:00:00,0.766495,short,1.000000,45.199543,False,Standard (NTI+MB+IC),0.766995,5.000000,0.765805,0.765115,0.764196,2021-01-04 15:30:00,0.765805,take_profit_1,1,0.500000,581.475549,PPT,0.700000,374.521891,581.475549,6.898455,581.475549,TP1,0.300000,206.953658
523,2021-01-04 15:45:00,0.766380,short,1.000000,46.630075,False,Standard (NTI+MB+IC),0.766880,5.000000,0.765690,0.765000,0.764081,2021-01-04 17:30:00,0.766893,stop_loss,0,1.750000,6.981938,PPT,0.700000,160.882690,160.882690,-5.130025,6.981938,,,
524,2021-01-04 17:45:00,0.766798,short,1.000000,13.322860,False,Standard (NTI+MB+IC),0.767298,5.000000,0.766107,0.765417,0.764497,2021-01-04 19:00:00,0.766107,take_profit_1,1,1.250000,646.325477,PPT,0.700000,439.290136,646.325477,6.901178,646.325477,TP1,0.300000,207.035340
525,2021-01-04 19:15:00,0.766784,short,1.000000,22.829554,False,Standard (NTI+MB+IC),0.767284,5.000000,0.766094,0.765403,0.764483,2021-01-04 20:00:00,0.767319,stop_loss,0,0.750000,-535.624123,,,,,-5.356241,-535.624123,,,
526,2021-01-04 20:15:00,0.768170,short,1.000000,13.112689,False,Standard (NTI+MB+IC),0.768278,1.076972,0.767479,0.766788,0.765866,2021-01-04 21:00:00,0.768387,stop_loss,0,0.750000,152.452505,PPT,0.700000,217.311727,217.311727,-2.161974,152.452505,,,
527,2021-01-04 21:15:00,0.769185,short,1.000000,17.616017,False,Standard (NTI+MB+IC),0.768216,9.693425,0.768493,0.767801,0.766878,2021-01-04 21:30:00,0.768359,stop_loss,0,0.250000,826.769866,,,,,8.267699,826.769866,,,
528,2021-01-04 22:00:00,0.770693,long,1.000000,48.043561,False,Standard (NTI+MB+IC),0.770193,5.000000,0.771386,0.772080,0.773005,2021-01-04 22:45:00,0.770072,stop_loss,0,0.750000,-620.613924,,,,,-6.206139,-620.613924,,,
529,2021-01-04 23:15:00,0.769269,long,1.000000,42.583449,False,Standard (NTI+MB+IC),0.768769,5.000000,0.769961,0.770654,0.771577,2021-01-04 23:45:00,0.769961,take_profit_1,1,0.500000,502.443597,PPT,0.700000,294.740983,502.443597,6.923420,502.443597,TP1,0.300000,207.702614
530,2021-01-05 00:00:00,0.770460,long,1.000000,39.089974,False,Standard (NTI+MB+IC),0.769960,5.000000,0.771153,0.771847,0.772771,2021-01-05 00:45:00,0.771153,take_profit_1,1,0.750000,341.244350,PPT,0.700000,133.220235,341.244350,6.934137,341.244350,TP1,0.300000,208.024115
531,2021-01-05 01:00:00,0.770495,long,1.000000,42.848345,False,Standard (NTI+MB+IC),0.769995,5.000000,0.771188,0.771882,0.772806,2021-01-05 01:30:00,0.771188,take_profit_1,1,0.500000,799.718797,PPT,0.700000,591.685219,799.718797,6.934453,799.718797,TP1,0.300000,208.033579
532,2021-01-05 01:45:00,0.771518,long,1.000000,50.154467,False,Standard (NTI+MB+IC),0.771018,5.000000,0.772212,0.772907,0.773833,2021-01-05 02:15:00,0.772212,take_profit_1,1,0.500000,790.635854,PPT,0.700000,582.325966,790.635854,6.943663,790.635854,TP1,0.300000,208.309889
533,2021-01-05 02:30:00,0.771755,long,1.000000,48.532678,False,Standard (NTI+MB+IC),0.771255,5.000000,0.772450,0.773144,0.774071,2021-01-05 02:45:00,0.771171,stop_loss,0,0.250000,-584.032245,,,,,-5.840322,-584.032245,,,
534,2021-01-05 04:30:00,0.772157,long,1.000000,25.449827,False,Standard (NTI+MB+IC),0.771657,5.000000,0.772852,0.773547,0.774473,2021-01-05 04:45:00,0.771571,stop_loss,0,0.250000,-585.725851,,,,,-5.857259,-585.725851,,,
535,2021-01-05 11:30:00,0.774906,long,1.000000,45.926689,False,Standard (NTI+MB+IC),0.774406,5.000000,0.775603,0.776301,0.777231,2021-01-05 11:45:00,0.775603,take_profit_1,1,0.250000,331.027983,PPT,0.700000,121.803364,331.027983,6.974154,331.027983,TP1,0.300000,209.224619
536,2021-01-05 12:00:00,0.775912,long,1.000000,54.378559,False,Standard (NTI+MB+IC),0.775412,5.000000,0.776611,0.777309,0.778240,2021-01-05 13:00:00,0.776611,take_profit_1,1,1.000000,592.931137,PPT,0.700000,383.434833,592.931137,6.983210,592.931137,TP1,0.300000,209.496304
537,2021-01-05 13:15:00,0.776717,long,1.000000,69.201007,False,Standard (NTI+MB+IC),0.776217,5.000000,0.777416,0.778115,0.779047,2021-01-05 14:30:00,0.777416,take_profit_1,1,1.250000,555.100363,PPT,0.700000,345.386884,555.100363,6.990449,555.100363,TP1,0.300000,209.713479
538,2021-01-05 14:45:00,0.777153,long,1.000000,75.687119,False,Standard (NTI+MB+IC),0.776653,5.000000,0.777852,0.778552,0.779484,2021-01-05 15:45:00,0.776589,stop_loss,0,1.000000,-564.008239,,,,,-5.640082,-564.008239,,,
539,2021-01-05 16:00:00,0.776374,long,1.000000,57.220662,False,Standard (NTI+MB+IC),0.775874,5.000000,0.777072,0.777771,0.778703,2021-01-05 16:45:00,0.775704,stop_loss,0,0.750000,-669.225400,,,,,-6.692254,-669.225400,,,
540,2021-01-05 17:00:00,0.775763,long,1.000000,20.073276,False,Standard (NTI+MB+IC),0.775263,5.000000,0.776462,0.777160,0.778091,2021-01-05 18:30:00,0.776462,take_profit_1,1,1.500000,648.111054,PPT,0.700000,438.654950,648.111054,6.981870,648.111054,TP1,0.300000,209.456105
541,2021-01-05 19:15:00,0.776491,long,1.000000,39.717458,False,Standard (NTI+MB+IC),0.775991,5.000000,0.777190,0.777889,0.778821,2021-01-05 20:15:00,0.775944,stop_loss,1,1.000000,-132.077361,TP1,0.333333,232.947338,232.947338,-5.475370,-132.077361,,,
542,2021-01-05 21:00:00,0.774742,long,1.000000,18.836979,False,Standard (NTI+MB+IC),0.774365,3.767374,0.775439,0.776137,0.777066,2021-01-05 21:45:00,0.774243,stop_loss,0,0.750000,-499.553613,,,,,-4.995536,-499.553613,,,
543,2021-01-05 22:00:00,0.774440,long,1.000000,24.297025,False,Standard (NTI+MB+IC),0.774413,0.263017,0.775137,0.775834,0.776763,2021-01-05 22:15:00,0.775137,take_profit_1,1,0.250000,517.284894,PPT,0.700000,308.186166,517.284894,6.969958,517.284894,TP1,0.300000,209.098728
544,2021-01-05 23:00:00,0.775187,long,1.000000,19.287416,False,Standard (NTI+MB+IC),0.774687,5.000000,0.775884,0.776582,0.777512,2021-01-05 23:15:00,0.775884,take_profit_1,1,0.250000,1499.594743,PPT,0.700000,1290.294328,1499.594743,6.976681,1499.594743,TP1,0.300000,209.300415
545,2021-01-05 23:30:00,0.776542,long,1.000000,41.041500,False,Standard (NTI+MB+IC),0.776042,5.000000,0.777241,0.777940,0.778872,2021-01-06 00:15:00,0.777241,take_profit_1,1,0.750000,635.254408,PPT,0.700000,425.588063,635.254408,6.988878,635.254408,TP1,0.300000,209.666345
546,2021-01-06 00:30:00,0.777266,long,1.000000,46.266761,False,Standard (NTI+MB+IC),0.776766,5.000000,0.777966,0.778665,0.779598,2021-01-06 01:15:00,0.777966,take_profit_1,1,0.750000,569.417289,PPT,0.700000,359.555375,569.417289,6.995397,569.417289,TP1,0.300000,209.861914
547,2021-01-06 01:30:00,0.778309,long,1.000000,49.083761,False,Standard (NTI+MB+IC),0.777809,5.000000,0.779010,0.779710,0.780644,2021-01-06 02:00:00,0.779010,take_profit_1,1,0.500000,483.504904,PPT,0.700000,273.361343,483.504904,7.004785,483.504904,TP1,0.300000,210.143561
548,2021-01-06 02:15:00,0.779307,long,1.000000,56.399685,False,Standard (NTI+MB+IC),0.778807,5.000000,0.780009,0.780710,0.781645,2021-01-06 03:15:00,0.778691,stop_loss,0,1.000000,61.863684,PPT,0.700000,246.891864,246.891864,-6.167606,61.863684,,,
549,2021-01-06 03:30:00,0.779272,long,1.000000,46.246959,False,Standard (NTI+MB+IC),0.778772,5.000000,0.779973,0.780674,0.781609,2021-01-06 04:15:00,0.779973,take_profit_1,1,0.750000,643.259029,PPT,0.700000,432.855687,643.259029,7.013445,643.259029,TP1,0.300000,210.403341
550,2021-01-06 04:30:00,0.779828,long,1.000000,39.475637,False,Standard (NTI+MB+IC),0.779328,5.000000,0.780530,0.781232,0.782168,2021-01-06 04:45:00,0.780530,take_profit_1,1,0.250000,841.851996,PPT,0.700000,631.298397,841.851996,7.018453,841.851996,TP1,0.300000,210.553599
551,2021-01-06 05:00:00,0.781189,long,1.000000,43.745812,False,Standard (NTI+MB+IC),0.780689,5.000000,0.781892,0.782595,0.783532,2021-01-06 05:45:00,0.781892,take_profit_1,1,0.750000,561.906586,PPT,0.700000,350.985667,561.906586,7.030697,561.906586,TP1,0.300000,210.920920
552,2021-01-06 06:00:00,0.781378,long,1.000000,54.103524,False,Standard (NTI+MB+IC),0.780878,5.000000,0.782081,0.782784,0.783722,2021-01-06 06:45:00,0.780799,stop_loss,0,0.750000,-579.008724,,,,,-5.790087,-579.008724,,,
553,2021-01-06 07:00:00,0.781207,long,1.000000,45.461413,False,Standard (NTI+MB+IC),0.780707,5.000000,0.781910,0.782613,0.783550,2021-01-06 07:30:00,0.780689,stop_loss,0,0.500000,-517.314862,,,,,-5.173149,-517.314862,,,
